Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO2eq/kWh (direct),Carbon Intensity gCO2eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,CO2
22/05/2022 01:00,France,France,FR,27.62,49.34,93.08,26.45,opendata.reseaux-energies.fr,FALSE,0.04934
22/05/2022 02:00,France,France,FR,26.91,48.73,93.17,25.79,opendata.reseaux-energies.fr,FALSE,0.04873
22/05/2022 03:00,France,France,FR,26.52,48.14,93.29,24.93,opendata.reseaux-energies.fr,FALSE,0.04814
22/05/2022 04:00,France,France,FR,27.08,48.9,93.13,23.75,opendata.reseaux-energies.fr,FALSE,0.0489
22/05/2022 05:00,France,France,FR,26.76,48.74,93.21,24.07,opendata.reseaux-energies.fr,FALSE,0.04874
22/05/2022 06:00,France,France,FR,28.13,50.43,93.58,26.8,opendata.reseaux-energies.fr,FALSE,0.05043
22/05/2022 07:00,France,France,FR,30.61,53.89,93.48,28.83,opendata.reseaux-energies.fr,FALSE,0.05389
22/05/2022 08:00,France,France,FR,29.86,53.71,93.76,31.44,opendata.reseaux-energies.fr,FALSE,0.05371
22/05/2022 09:00,France,France,FR,28.76,52.79,94.13,33.94,opendata.reseaux-energies.fr,FALSE,0.05279
22/05/2022 10:00,France,France,FR,31.84,56.67,93.98,36.67,opendata.reseaux-energies.fr,FALSE,0.05667
22/05/2022 11:00,France,France,FR,31.28,56.03,94.35,36.7,opendata.reseaux-energies.fr,FALSE,0.05603
22/05/2022 12:00,France,France,FR,25.63,49.13,95.59,37.03,opendata.reseaux-energies.fr,FALSE,0.04913
22/05/2022 13:00,France,France,FR,24.35,47.18,95.65,35.3,opendata.reseaux-energies.fr,FALSE,0.04718
22/05/2022 14:00,France,France,FR,22.21,44.52,95.43,33.29,opendata.reseaux-energies.fr,FALSE,0.04452
22/05/2022 15:00,France,France,FR,19.58,40.93,95.26,30.88,opendata.reseaux-energies.fr,FALSE,0.04093
22/05/2022 16:00,France,France,FR,33.4,57.39,91.86,30.51,opendata.reseaux-energies.fr,FALSE,0.05739
22/05/2022 17:00,France,France,FR,45.56,71.81,88.86,29.6,opendata.reseaux-energies.fr,FALSE,0.07181
22/05/2022 18:00,France,France,FR,48.43,74.84,88.2,28.12,opendata.reseaux-energies.fr,FALSE,0.07484
22/05/2022 19:00,France,France,FR,45.74,71.27,88.75,27.37,opendata.reseaux-energies.fr,FALSE,0.07127
22/05/2022 20:00,France,France,FR,45.87,71.49,88.69,27.58,opendata.reseaux-energies.fr,FALSE,0.07149
22/05/2022 21:00,France,France,FR,48.79,75.08,88.17,27.34,opendata.reseaux-energies.fr,FALSE,0.07508
22/05/2022 22:00,France,France,FR,48.72,75.34,88.41,26.16,opendata.reseaux-energies.fr,FALSE,0.07534
22/05/2022 23:00,France,France,FR,40.97,65.61,90.61,24.74,opendata.reseaux-energies.fr,FALSE,0.06561
23/05/2022 00:00,France,France,FR,41.36,66.18,90.36,22.87,opendata.reseaux-energies.fr,FALSE,0.06618
23/05/2022 01:00,France,France,FR,31.73,54.88,92.04,24.08,opendata.reseaux-energies.fr,FALSE,0.05488
23/05/2022 02:00,France,France,FR,32.31,55.83,91.73,24.72,opendata.reseaux-energies.fr,FALSE,0.05583
23/05/2022 03:00,France,France,FR,37.54,62.43,90.34,21.99,opendata.reseaux-energies.fr,FALSE,0.06243
23/05/2022 04:00,France,France,FR,47.62,74.78,87.88,23.08,opendata.reseaux-energies.fr,FALSE,0.07478
23/05/2022 05:00,France,France,FR,46.62,72.76,88.41,26.52,opendata.reseaux-energies.fr,FALSE,0.07276
23/05/2022 06:00,France,France,FR,45.19,69.79,89.56,33.95,opendata.reseaux-energies.fr,FALSE,0.06979
23/05/2022 07:00,France,France,FR,41.7,65.64,90.57,36.39,opendata.reseaux-energies.fr,FALSE,0.06564
23/05/2022 08:00,France,France,FR,45.5,70.58,90.17,36.99,opendata.reseaux-energies.fr,FALSE,0.07058
23/05/2022 09:00,France,France,FR,46.94,73.12,89.6,36.88,opendata.reseaux-energies.fr,FALSE,0.07312
23/05/2022 10:00,France,France,FR,43.2,69.01,90.27,38.41,opendata.reseaux-energies.fr,FALSE,0.06901
23/05/2022 11:00,France,France,FR,38.52,63.8,90.91,38.77,opendata.reseaux-energies.fr,FALSE,0.0638
23/05/2022 12:00,France,France,FR,37.77,63.08,90.95,38.91,opendata.reseaux-energies.fr,FALSE,0.06308
23/05/2022 13:00,France,France,FR,35.28,60.44,91.11,39.1,opendata.reseaux-energies.fr,FALSE,0.06044
23/05/2022 14:00,France,France,FR,35.49,60.51,91.08,39.31,opendata.reseaux-energies.fr,FALSE,0.06051
23/05/2022 15:00,France,France,FR,36.57,61.35,90.97,39.28,opendata.reseaux-energies.fr,FALSE,0.06135
23/05/2022 16:00,France,France,FR,40.33,65.37,90.31,38.93,opendata.reseaux-energies.fr,FALSE,0.06537
23/05/2022 17:00,France,France,FR,42.72,67.37,90.03,38.77,opendata.reseaux-energies.fr,FALSE,0.06737
23/05/2022 18:00,France,France,FR,41.7,65.91,90.12,35.48,opendata.reseaux-energies.fr,FALSE,0.06591
23/05/2022 19:00,France,France,FR,46.56,72.06,89.15,31.43,opendata.reseaux-energies.fr,FALSE,0.07206
23/05/2022 20:00,France,France,FR,47.7,73.51,89.03,29.86,opendata.reseaux-energies.fr,FALSE,0.07351
23/05/2022 21:00,France,France,FR,48.9,74.82,88.92,29.97,opendata.reseaux-energies.fr,FALSE,0.07482
23/05/2022 22:00,France,France,FR,46.63,72.84,89.14,29.05,opendata.reseaux-energies.fr,FALSE,0.07284
23/05/2022 23:00,France,France,FR,30.93,53.6,92.79,29.18,opendata.reseaux-energies.fr,FALSE,0.0536
24/05/2022 00:00,France,France,FR,29.04,51.7,92.81,29.32,opendata.reseaux-energies.fr,FALSE,0.0517
24/05/2022 01:00,France,France,FR,25.42,47.23,93.71,29.55,opendata.reseaux-energies.fr,FALSE,0.04723
24/05/2022 02:00,France,France,FR,24,45.53,93.99,29.56,opendata.reseaux-energies.fr,FALSE,0.04553
24/05/2022 03:00,France,France,FR,23.32,44.54,94.14,29.81,opendata.reseaux-energies.fr,FALSE,0.04454
24/05/2022 04:00,France,France,FR,30.55,53.4,92.23,29.7,opendata.reseaux-energies.fr,FALSE,0.0534
24/05/2022 05:00,France,France,FR,43.14,68.67,89.28,31.13,opendata.reseaux-energies.fr,FALSE,0.06867
24/05/2022 06:00,France,France,FR,41.39,66.24,89.88,33.82,opendata.reseaux-energies.fr,FALSE,0.06624
24/05/2022 07:00,France,France,FR,41.35,67.1,89.79,35.59,opendata.reseaux-energies.fr,FALSE,0.0671
24/05/2022 08:00,France,France,FR,38.63,64.71,90.29,36.51,opendata.reseaux-energies.fr,FALSE,0.06471
24/05/2022 09:00,France,France,FR,38.19,64.34,90.42,37.13,opendata.reseaux-energies.fr,FALSE,0.06434
24/05/2022 10:00,France,France,FR,36.97,63.23,90.76,38.08,opendata.reseaux-energies.fr,FALSE,0.06323
24/05/2022 11:00,France,France,FR,36.06,62.13,91.01,38.26,opendata.reseaux-energies.fr,FALSE,0.06213
24/05/2022 12:00,France,France,FR,35.5,61.76,91.04,37.05,opendata.reseaux-energies.fr,FALSE,0.06176
24/05/2022 13:00,France,France,FR,35.94,62.27,90.92,36.39,opendata.reseaux-energies.fr,FALSE,0.06227
24/05/2022 14:00,France,France,FR,37.55,64.14,90.49,34.64,opendata.reseaux-energies.fr,FALSE,0.06414
24/05/2022 15:00,France,France,FR,39.26,66.12,89.88,32.04,opendata.reseaux-energies.fr,FALSE,0.06612
24/05/2022 16:00,France,France,FR,44.57,71.93,88.72,30.83,opendata.reseaux-energies.fr,FALSE,0.07193
24/05/2022 17:00,France,France,FR,48.84,76.26,88,31,opendata.reseaux-energies.fr,FALSE,0.07626
24/05/2022 18:00,France,France,FR,48.53,74.89,88.28,30.41,opendata.reseaux-energies.fr,FALSE,0.07489
24/05/2022 19:00,France,France,FR,51.15,78.15,87.68,28.76,opendata.reseaux-energies.fr,FALSE,0.07815
24/05/2022 20:00,France,France,FR,51.16,78.55,87.48,27.67,opendata.reseaux-energies.fr,FALSE,0.07855
24/05/2022 21:00,France,France,FR,49.4,76.25,87.88,27.39,opendata.reseaux-energies.fr,FALSE,0.07625
24/05/2022 22:00,France,France,FR,45.84,72.36,88.47,24.86,opendata.reseaux-energies.fr,FALSE,0.07236
24/05/2022 23:00,France,France,FR,42.62,68.89,89.01,23.35,opendata.reseaux-energies.fr,FALSE,0.06889
25/05/2022 00:00,France,France,FR,42.22,68.45,89.12,22.83,opendata.reseaux-energies.fr,FALSE,0.06845
25/05/2022 01:00,France,France,FR,41.41,67.51,89.34,23.52,opendata.reseaux-energies.fr,FALSE,0.06751
25/05/2022 02:00,France,France,FR,40.2,65.97,89.69,24.09,opendata.reseaux-energies.fr,FALSE,0.06597
25/05/2022 03:00,France,France,FR,40.25,65.88,89.68,24.71,opendata.reseaux-energies.fr,FALSE,0.06588
25/05/2022 04:00,France,France,FR,41.5,66.9,89.52,25.99,opendata.reseaux-energies.fr,FALSE,0.0669
25/05/2022 05:00,France,France,FR,44.43,70.43,88.94,28.67,opendata.reseaux-energies.fr,FALSE,0.07043
25/05/2022 06:00,France,France,FR,44.95,71.11,89.03,31.86,opendata.reseaux-energies.fr,FALSE,0.07111
25/05/2022 07:00,France,France,FR,40.27,66.34,90.02,34.07,opendata.reseaux-energies.fr,FALSE,0.06634
25/05/2022 08:00,France,France,FR,34.71,60.13,91.28,36.14,opendata.reseaux-energies.fr,FALSE,0.06013
25/05/2022 09:00,France,France,FR,31.96,56.82,91.92,37.94,opendata.reseaux-energies.fr,FALSE,0.05682
25/05/2022 10:00,France,France,FR,30.99,55.73,92.19,39.63,opendata.reseaux-energies.fr,FALSE,0.05573
25/05/2022 11:00,France,France,FR,25.94,49.41,93.49,40.92,opendata.reseaux-energies.fr,FALSE,0.04941
25/05/2022 12:00,France,France,FR,22.64,45.43,94.33,41.64,opendata.reseaux-energies.fr,FALSE,0.04543
25/05/2022 13:00,France,France,FR,22.25,44.9,94.45,41.78,opendata.reseaux-energies.fr,FALSE,0.0449
25/05/2022 14:00,France,France,FR,22.86,45.48,94.27,41.74,opendata.reseaux-energies.fr,FALSE,0.04548
25/05/2022 15:00,France,France,FR,23.67,46.26,94,40.85,opendata.reseaux-energies.fr,FALSE,0.04626
25/05/2022 16:00,France,France,FR,29.77,53.41,92.37,38.28,opendata.reseaux-energies.fr,FALSE,0.05341
25/05/2022 17:00,France,France,FR,37.77,62.48,90.54,36.7,opendata.reseaux-energies.fr,FALSE,0.06248
25/05/2022 18:00,France,France,FR,39.87,64.33,90.24,35.53,opendata.reseaux-energies.fr,FALSE,0.06433
25/05/2022 19:00,France,France,FR,43.45,68.81,89.32,33.93,opendata.reseaux-energies.fr,FALSE,0.06881
25/05/2022 20:00,France,France,FR,41.08,65.83,89.93,33.08,opendata.reseaux-energies.fr,FALSE,0.06583
25/05/2022 21:00,France,France,FR,42.63,67.44,89.92,34.17,opendata.reseaux-energies.fr,FALSE,0.06744
25/05/2022 22:00,France,France,FR,40.06,63.55,91.68,36.56,opendata.reseaux-energies.fr,FALSE,0.06355
25/05/2022 23:00,France,France,FR,30.31,52.37,93.67,34.96,opendata.reseaux-energies.fr,FALSE,0.05237
26/05/2022 00:00,France,France,FR,32.7,55.43,93.21,33.32,opendata.reseaux-energies.fr,FALSE,0.05543
26/05/2022 01:00,France,France,FR,32.44,55.22,93.4,32.69,opendata.reseaux-energies.fr,FALSE,0.05522
26/05/2022 02:00,France,France,FR,34.25,57.67,93.08,32.26,opendata.reseaux-energies.fr,FALSE,0.05767
26/05/2022 03:00,France,France,FR,34.63,58.25,93.07,31.79,opendata.reseaux-energies.fr,FALSE,0.05825
26/05/2022 04:00,France,France,FR,34.12,57.79,93.04,31.61,opendata.reseaux-energies.fr,FALSE,0.05779
26/05/2022 05:00,France,France,FR,35.47,59.7,92.62,32.28,opendata.reseaux-energies.fr,FALSE,0.0597
26/05/2022 06:00,France,France,FR,29.57,53.09,93.4,34.18,opendata.reseaux-energies.fr,FALSE,0.05309
26/05/2022 07:00,France,France,FR,25.94,49.12,94.12,36.25,opendata.reseaux-energies.fr,FALSE,0.04912
26/05/2022 08:00,France,France,FR,24.27,47.45,94.24,37.02,opendata.reseaux-energies.fr,FALSE,0.04745
26/05/2022 09:00,France,France,FR,22.62,45.56,94.62,38.52,opendata.reseaux-energies.fr,FALSE,0.04556
26/05/2022 10:00,France,France,FR,24.01,47.49,94.6,40.8,opendata.reseaux-energies.fr,FALSE,0.04749
26/05/2022 11:00,France,France,FR,22.78,45.73,94.84,41.36,opendata.reseaux-energies.fr,FALSE,0.04573
26/05/2022 12:00,France,France,FR,20.29,43,95.12,40.62,opendata.reseaux-energies.fr,FALSE,0.043
26/05/2022 13:00,France,France,FR,20.03,42.7,95.23,39.77,opendata.reseaux-energies.fr,FALSE,0.0427
26/05/2022 14:00,France,France,FR,18.22,40.4,95.59,38.92,opendata.reseaux-energies.fr,FALSE,0.0404
26/05/2022 15:00,France,France,FR,19.4,41.55,95.22,37.58,opendata.reseaux-energies.fr,FALSE,0.04155
26/05/2022 16:00,France,France,FR,23.3,45.64,94.64,37.07,opendata.reseaux-energies.fr,FALSE,0.04564
26/05/2022 17:00,France,France,FR,25.9,47.9,94.2,34.98,opendata.reseaux-energies.fr,FALSE,0.0479
26/05/2022 18:00,France,France,FR,28.79,50.39,94,35.87,opendata.reseaux-energies.fr,FALSE,0.05039
26/05/2022 19:00,France,France,FR,32.4,54.29,93.33,35.98,opendata.reseaux-energies.fr,FALSE,0.05429
26/05/2022 20:00,France,France,FR,33.25,54.79,93.52,38.4,opendata.reseaux-energies.fr,FALSE,0.05479
26/05/2022 21:00,France,France,FR,28.63,49.37,94.18,37.75,opendata.reseaux-energies.fr,FALSE,0.04937
26/05/2022 22:00,France,France,FR,30.78,52.39,94,36.51,opendata.reseaux-energies.fr,FALSE,0.05239
26/05/2022 23:00,France,France,FR,31,53.56,93.73,34.57,opendata.reseaux-energies.fr,FALSE,0.05356
27/05/2022 00:00,France,France,FR,33.92,57.45,93.14,33.67,opendata.reseaux-energies.fr,FALSE,0.05745
27/05/2022 01:00,France,France,FR,33.76,57.23,93.23,32.17,opendata.reseaux-energies.fr,FALSE,0.05723
27/05/2022 02:00,France,France,FR,32.95,56.11,93.44,31.5,opendata.reseaux-energies.fr,FALSE,0.05611
27/05/2022 03:00,France,France,FR,32.06,54.95,93.55,30.65,opendata.reseaux-energies.fr,FALSE,0.05495
27/05/2022 04:00,France,France,FR,32.03,54.54,93.52,30.53,opendata.reseaux-energies.fr,FALSE,0.05454
27/05/2022 05:00,France,France,FR,35.64,58.96,92.97,32.22,opendata.reseaux-energies.fr,FALSE,0.05896
27/05/2022 06:00,France,France,FR,27.29,49.46,94.05,33.62,opendata.reseaux-energies.fr,FALSE,0.04946
27/05/2022 07:00,France,France,FR,22.56,43.51,95.17,36.59,opendata.reseaux-energies.fr,FALSE,0.04351
27/05/2022 08:00,France,France,FR,20.1,41.32,95.49,37.96,opendata.reseaux-energies.fr,FALSE,0.04132
27/05/2022 09:00,France,France,FR,19.61,41.33,95.6,39.03,opendata.reseaux-energies.fr,FALSE,0.04133
27/05/2022 10:00,France,France,FR,20.95,43.15,95.61,41.14,opendata.reseaux-energies.fr,FALSE,0.04315
27/05/2022 11:00,France,France,FR,20.43,42.78,95.7,41.47,opendata.reseaux-energies.fr,FALSE,0.04278
27/05/2022 12:00,France,France,FR,17.66,40.09,95.97,40.58,opendata.reseaux-energies.fr,FALSE,0.04009
27/05/2022 13:00,France,France,FR,17.88,40.57,95.93,40.71,opendata.reseaux-energies.fr,FALSE,0.04057
27/05/2022 14:00,France,France,FR,19.99,43.23,95.48,40.7,opendata.reseaux-energies.fr,FALSE,0.04323
27/05/2022 15:00,France,France,FR,22.75,46.29,94.73,38.79,opendata.reseaux-energies.fr,FALSE,0.04629
27/05/2022 16:00,France,France,FR,26.14,49.61,94.09,36.93,opendata.reseaux-energies.fr,FALSE,0.04961
27/05/2022 17:00,France,France,FR,29.8,52.41,93.96,36.65,opendata.reseaux-energies.fr,FALSE,0.05241
27/05/2022 18:00,France,France,FR,36.48,59.46,93.04,36.05,opendata.reseaux-energies.fr,FALSE,0.05946
27/05/2022 19:00,France,France,FR,37.75,60.79,92.65,33.05,opendata.reseaux-energies.fr,FALSE,0.06079
27/05/2022 20:00,France,France,FR,35.4,57.33,93.36,34.18,opendata.reseaux-energies.fr,FALSE,0.05733
27/05/2022 21:00,France,France,FR,35.93,57.83,93.38,36.24,opendata.reseaux-energies.fr,FALSE,0.05783
27/05/2022 22:00,France,France,FR,31.66,53.33,93.34,33.24,opendata.reseaux-energies.fr,FALSE,0.05333
27/05/2022 23:00,France,France,FR,31.48,53.93,93.2,32.02,opendata.reseaux-energies.fr,FALSE,0.05393
28/05/2022 00:00,France,France,FR,30.83,53.4,93.09,29.41,opendata.reseaux-energies.fr,FALSE,0.0534
28/05/2022 01:00,France,France,FR,29.57,52.08,93.23,28.51,opendata.reseaux-energies.fr,FALSE,0.05208
28/05/2022 02:00,France,France,FR,30.13,52.86,92.97,28.38,opendata.reseaux-energies.fr,FALSE,0.05286
28/05/2022 03:00,France,France,FR,32.07,55.29,92.61,28.16,opendata.reseaux-energies.fr,FALSE,0.05529
28/05/2022 04:00,France,France,FR,31.67,54.72,92.86,28.47,opendata.reseaux-energies.fr,FALSE,0.05472
28/05/2022 05:00,France,France,FR,32.52,56.13,92.68,28.7,opendata.reseaux-energies.fr,FALSE,0.05613
28/05/2022 06:00,France,France,FR,32.11,56.45,92.62,30.39,opendata.reseaux-energies.fr,FALSE,0.05645
28/05/2022 07:00,France,France,FR,22.87,45.49,94.95,34.46,opendata.reseaux-energies.fr,FALSE,0.04549
28/05/2022 08:00,France,France,FR,20.22,42.99,95.44,38.05,opendata.reseaux-energies.fr,FALSE,0.04299
28/05/2022 09:00,France,France,FR,17.75,40.24,95.95,39.59,opendata.reseaux-energies.fr,FALSE,0.04024
28/05/2022 10:00,France,France,FR,17.72,40.48,95.98,40.83,opendata.reseaux-energies.fr,FALSE,0.04048
28/05/2022 11:00,France,France,FR,19.67,43.04,95.43,42.06,opendata.reseaux-energies.fr,FALSE,0.04304
28/05/2022 12:00,France,France,FR,17.06,39.86,96.14,42.34,opendata.reseaux-energies.fr,FALSE,0.03986
28/05/2022 13:00,France,France,FR,18.38,41.41,95.78,42.14,opendata.reseaux-energies.fr,FALSE,0.04141
28/05/2022 14:00,France,France,FR,17.41,39.73,96.07,41.46,opendata.reseaux-energies.fr,FALSE,0.03973
28/05/2022 15:00,France,France,FR,18.74,40.89,95.82,40.87,opendata.reseaux-energies.fr,FALSE,0.04089
28/05/2022 16:00,France,France,FR,22.36,44.76,94.96,39.77,opendata.reseaux-energies.fr,FALSE,0.04476
28/05/2022 17:00,France,France,FR,29.66,52.3,93.88,37.39,opendata.reseaux-energies.fr,FALSE,0.0523
28/05/2022 18:00,France,France,FR,33.51,56.16,93.14,34.87,opendata.reseaux-energies.fr,FALSE,0.05616
28/05/2022 19:00,France,France,FR,34.75,57.21,92.94,32.35,opendata.reseaux-energies.fr,FALSE,0.05721
28/05/2022 20:00,France,France,FR,34.5,56.05,93.72,34.12,opendata.reseaux-energies.fr,FALSE,0.05605
28/05/2022 21:00,France,France,FR,38.91,61.16,93.01,35.91,opendata.reseaux-energies.fr,FALSE,0.06116
28/05/2022 22:00,France,France,FR,39.54,61.99,93.29,34.72,opendata.reseaux-energies.fr,FALSE,0.06199
28/05/2022 23:00,France,France,FR,37.63,59.98,93.59,32.93,opendata.reseaux-energies.fr,FALSE,0.05998
29/05/2022 00:00,France,France,FR,36.98,59.47,93.69,32.49,opendata.reseaux-energies.fr,FALSE,0.05947
29/05/2022 01:00,France,France,FR,33.4,55.44,94.04,31.08,opendata.reseaux-energies.fr,FALSE,0.05544
29/05/2022 02:00,France,France,FR,32.31,54.25,94.03,29.5,opendata.reseaux-energies.fr,FALSE,0.05425
29/05/2022 03:00,France,France,FR,34.38,56.53,93.9,29.01,opendata.reseaux-energies.fr,FALSE,0.05653
29/05/2022 04:00,France,France,FR,32.12,54.08,94.12,28.55,opendata.reseaux-energies.fr,FALSE,0.05408
29/05/2022 05:00,France,France,FR,34.52,57.07,93.87,28.18,opendata.reseaux-energies.fr,FALSE,0.05707
29/05/2022 06:00,France,France,FR,31.55,54.39,94.38,30.67,opendata.reseaux-energies.fr,FALSE,0.05439
29/05/2022 07:00,France,France,FR,27.26,50.17,95.14,35.38,opendata.reseaux-energies.fr,FALSE,0.05017
29/05/2022 08:00,France,France,FR,23.25,45.96,95.83,38.93,opendata.reseaux-energies.fr,FALSE,0.04596
29/05/2022 09:00,France,France,FR,20.26,42.77,96.22,40.4,opendata.reseaux-energies.fr,FALSE,0.04277
29/05/2022 10:00,France,France,FR,23.51,46.75,95.84,41.54,opendata.reseaux-energies.fr,FALSE,0.04675
29/05/2022 11:00,France,France,FR,26.12,50.2,95.16,41.76,opendata.reseaux-energies.fr,FALSE,0.0502
29/05/2022 12:00,France,France,FR,24.26,48.03,95.61,42.08,opendata.reseaux-energies.fr,FALSE,0.04803
29/05/2022 13:00,France,France,FR,20.21,43.1,96.24,40.89,opendata.reseaux-energies.fr,FALSE,0.0431
29/05/2022 14:00,France,France,FR,14.51,36.02,96.89,39.07,opendata.reseaux-energies.fr,FALSE,0.03602
29/05/2022 15:00,France,France,FR,12.69,33.31,96.91,37.57,opendata.reseaux-energies.fr,FALSE,0.03331
29/05/2022 16:00,France,France,FR,17.99,39.22,95.52,34.65,opendata.reseaux-energies.fr,FALSE,0.03922
29/05/2022 17:00,France,France,FR,26.21,48.09,93.71,32.02,opendata.reseaux-energies.fr,FALSE,0.04809
29/05/2022 18:00,France,France,FR,32.62,55.15,92.23,28.82,opendata.reseaux-energies.fr,FALSE,0.05515
29/05/2022 19:00,France,France,FR,42.07,66.92,89.99,27.88,opendata.reseaux-energies.fr,FALSE,0.06692
29/05/2022 20:00,France,France,FR,43.83,69,89.68,29.7,opendata.reseaux-energies.fr,FALSE,0.069
29/05/2022 21:00,France,France,FR,43.67,68.81,89.64,30.07,opendata.reseaux-energies.fr,FALSE,0.06881
29/05/2022 22:00,France,France,FR,42.93,68.16,89.53,27.78,opendata.reseaux-energies.fr,FALSE,0.06816
29/05/2022 23:00,France,France,FR,36.67,60.83,90.83,25.37,opendata.reseaux-energies.fr,FALSE,0.06083
30/05/2022 00:00,France,France,FR,37.45,61.94,90.61,24.47,opendata.reseaux-energies.fr,FALSE,0.06194
30/05/2022 01:00,France,France,FR,37.32,61.64,90.64,23.16,opendata.reseaux-energies.fr,FALSE,0.06164
30/05/2022 02:00,France,France,FR,39.49,64.33,90.11,21.95,opendata.reseaux-energies.fr,FALSE,0.06433
30/05/2022 03:00,France,France,FR,41.91,67.47,89.48,21.35,opendata.reseaux-energies.fr,FALSE,0.06747
30/05/2022 04:00,France,France,FR,40.56,65.34,89.88,22,opendata.reseaux-energies.fr,FALSE,0.06534
30/05/2022 05:00,France,France,FR,35.05,57.31,91.76,26.46,opendata.reseaux-energies.fr,FALSE,0.05731
30/05/2022 06:00,France,France,FR,35.09,57.52,91.74,28.02,opendata.reseaux-energies.fr,FALSE,0.05752
30/05/2022 07:00,France,France,FR,34.4,57.16,91.91,29.79,opendata.reseaux-energies.fr,FALSE,0.05716
30/05/2022 08:00,France,France,FR,34.47,58.2,91.9,30.59,opendata.reseaux-energies.fr,FALSE,0.0582
30/05/2022 09:00,France,France,FR,34.5,58.63,92.05,32.54,opendata.reseaux-energies.fr,FALSE,0.05863
30/05/2022 10:00,France,France,FR,34.58,59.1,92.1,34.25,opendata.reseaux-energies.fr,FALSE,0.0591
30/05/2022 11:00,France,France,FR,35.47,60.57,91.88,33.87,opendata.reseaux-energies.fr,FALSE,0.06057
30/05/2022 12:00,France,France,FR,34.36,59.8,91.72,31.71,opendata.reseaux-energies.fr,FALSE,0.0598
30/05/2022 13:00,France,France,FR,34.35,60.28,91.31,30.18,opendata.reseaux-energies.fr,FALSE,0.06028
30/05/2022 14:00,France,France,FR,38.84,66.04,90.06,28.81,opendata.reseaux-energies.fr,FALSE,0.06604
30/05/2022 15:00,France,France,FR,36.79,62.63,90.73,28.27,opendata.reseaux-energies.fr,FALSE,0.06263
30/05/2022 16:00,France,France,FR,38.4,63.33,90.66,28.49,opendata.reseaux-energies.fr,FALSE,0.06333
30/05/2022 17:00,France,France,FR,42.51,67.31,89.99,30.04,opendata.reseaux-energies.fr,FALSE,0.06731
30/05/2022 18:00,France,France,FR,43.82,67.94,90,28.75,opendata.reseaux-energies.fr,FALSE,0.06794
30/05/2022 19:00,France,France,FR,49.03,74.51,88.71,26.34,opendata.reseaux-energies.fr,FALSE,0.07451
30/05/2022 20:00,France,France,FR,51.84,78.03,88.2,25.7,opendata.reseaux-energies.fr,FALSE,0.07803
30/05/2022 21:00,France,France,FR,59.53,88.21,86.21,24.55,opendata.reseaux-energies.fr,FALSE,0.08821
30/05/2022 22:00,France,France,FR,58.19,86.68,86.47,22.85,opendata.reseaux-energies.fr,FALSE,0.08668
30/05/2022 23:00,France,France,FR,54.38,82.39,87.39,21.9,opendata.reseaux-energies.fr,FALSE,0.08239
31/05/2022 00:00,France,France,FR,56.54,85.36,86.76,20.62,opendata.reseaux-energies.fr,FALSE,0.08536
31/05/2022 01:00,France,France,FR,57.51,86.75,86.49,19.18,opendata.reseaux-energies.fr,FALSE,0.08675
31/05/2022 02:00,France,France,FR,59.53,89.28,86.02,17.8,opendata.reseaux-energies.fr,FALSE,0.08928
31/05/2022 03:00,France,France,FR,62.19,92.77,85.35,16.88,opendata.reseaux-energies.fr,FALSE,0.09277
31/05/2022 04:00,France,France,FR,64.44,95.16,84.94,18.34,opendata.reseaux-energies.fr,FALSE,0.09516
31/05/2022 05:00,France,France,FR,57.94,86.45,86.66,22.68,opendata.reseaux-energies.fr,FALSE,0.08645
31/05/2022 06:00,France,France,FR,48.21,73.96,89.14,25.61,opendata.reseaux-energies.fr,FALSE,0.07396
31/05/2022 07:00,France,France,FR,54.01,81.05,88.82,27.24,opendata.reseaux-energies.fr,FALSE,0.08105
31/05/2022 08:00,France,France,FR,55.07,83.44,88.85,28.27,opendata.reseaux-energies.fr,FALSE,0.08344
31/05/2022 09:00,France,France,FR,49.48,77.32,89.62,30.2,opendata.reseaux-energies.fr,FALSE,0.07732
31/05/2022 10:00,France,France,FR,47.21,74.65,89.84,31.7,opendata.reseaux-energies.fr,FALSE,0.07465
31/05/2022 11:00,France,France,FR,46.12,73.68,89.81,31.94,opendata.reseaux-energies.fr,FALSE,0.07368
31/05/2022 12:00,France,France,FR,44.49,72.16,89.72,31.05,opendata.reseaux-energies.fr,FALSE,0.07216
31/05/2022 13:00,France,France,FR,45.04,72.79,89.52,31.19,opendata.reseaux-energies.fr,FALSE,0.07279
31/05/2022 14:00,France,France,FR,44.93,72.62,89.54,31.37,opendata.reseaux-energies.fr,FALSE,0.07262
31/05/2022 15:00,France,France,FR,41.53,67.63,90.53,31,opendata.reseaux-energies.fr,FALSE,0.06763
31/05/2022 16:00,France,France,FR,44.1,69.88,90.01,29.89,opendata.reseaux-energies.fr,FALSE,0.06988
31/05/2022 17:00,France,France,FR,49.77,76.23,88.78,29.85,opendata.reseaux-energies.fr,FALSE,0.07623
31/05/2022 18:00,France,France,FR,51.78,78.04,88.39,27.93,opendata.reseaux-energies.fr,FALSE,0.07804
31/05/2022 19:00,France,France,FR,55.25,82.19,87.66,26.13,opendata.reseaux-energies.fr,FALSE,0.08219
